imdbId,title,image,year,plot,directors,writers,top_cast
0236216,The Filth and the Fury,https://m.media-amazon.com/images/M/MV5BNDI5ZjhkYWMtNjhjYy00NjJjLTg4NzYtMjIwNjM2MDFhMTk1XkEyXkFqcGdeQXVyNjc5NjEzNA@@._V1_FMjpg_UX1000_.jpg,16,"A film about the career of the notorious punk rock band, the Sex Pistols.",['Julien Temple'],[],"['Paul Cook', 'Steve Jones', 'John Lydon', 'Glen Matlock', 'Sid Vicious', 'Malcolm McLaren', 'David Bowie', 'Alice Cooper', 'Stewart Copeland', 'Ronnie Corbett', 'Bryan Ferry', 'Stephen Fisher', 'Alice Fox', 'Bill Grundy', 'Eric Hall', 'Benny Hill', 'Billy Idol', 'David Johansen']"
0055830,Carnival of Souls,https://m.media-amazon.com/images/M/MV5BYjgxYjI1ODktNWYyNy00N2EyLWFhOWEtMmI1ZmU3ZmU5ZWFjXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_FMjpg_UX1000_.jpg,1962,"After a traumatic accident, a woman becomes drawn to a mysterious abandoned carnival.",['Herk Harvey'],"['John Clifford', 'Herk Harvey']","['Candace Hilligoss', 'Frances Feist', 'Sidney Berger', 'Art Ellison', 'Stan Levitt', 'Tom McGinnis', 'Forbes Caldwell', 'Dan Palmquist', 'Bill de Jarnette', 'Steve Boozer', 'Pamela Ballard', 'Larry Sneegas', 'Cari Conboy', 'Karen Pyles', 'T.C. Adams', 'Sharon Scoville', 'Mary Ann Harris', 'Peter Schnitzler']"
0082252,The Decline of Western Civilization,https://m.media-amazon.com/images/M/MV5BMTkzOTg3MzUxMl5BMl5BanBnXkFtZTcwMDg1OTM2MQ@@._V1_FMjpg_UX1000_.jpg,1981,"A look into the Los Angeles punk rock scene, that was largely ignored by the rock music press of the time.",['Penelope Spheeris'],[],"['Eugene Tatu', 'Alice Bag Band', 'Black Flag', 'Catholic Discipline', 'Circle Jerks', 'Fear', 'The Germs', 'X', 'Wayne Mayotte', 'Brendan Mullen', 'Greg Ginn', 'Chuck Dukowski', 'Robo', 'Ron Reyes', 'Nicole Panter', 'Darby Crash', 'Michelle Baer Ghaffari', 'Pat Smear']"
0040416,Hamlet,https://m.media-amazon.com/images/M/MV5BM2Q3MDk4MzQtYzg1Ny00MGQ2LThjMzgtYWRjY2JlZTRkNjU0XkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_FMjpg_UX1000_.jpg,1948,"Prince Hamlet struggles over whether or not he should kill his uncle, whom he suspects has murdered his father, the former king.",['Laurence Olivier'],"['William Shakespeare', 'Laurence Olivier']","['Laurence Olivier', 'Jean Simmons', 'John Laurie', 'Esmond Knight', 'Anthony Quayle', 'Niall MacGinnis', 'Harcourt Williams', 'Patrick Troughton', 'Tony Tarver', 'Peter Cushing', 'Stanley Holloway', 'Russell Thorndike', 'Basil Sydney', 'Eileen Herlie', 'Norman Wooland', 'Felix Aylmer', 'Terence Morgan', 'Anthony Bushell']"
0052561,Anatomy of a Murder,https://m.media-amazon.com/images/M/MV5BNzIzZTNlZmUtMWY0YS00MjY2LTg2NjUtNTZhMzQ0MTUyMDYxXkEyXkFqcGdeQXVyNjc5NjEzNA@@._V1_FMjpg_UX1000_.jpg,1959,"An upstate Michigan lawyer defends a soldier who claims he killed an innkeeper due to temporary insanity after the victim raped his wife. What is the truth, and will he win his case?",['Otto Preminger'],"['Wendell Mayes', 'John D. Voelker']","['James Stewart', 'Lee Remick', 'Ben Gazzara', ""Arthur O'Connell"", 'Eve Arden', 'Kathryn Grant', 'George C. Scott', 'Orson Bean', 'Russ Brown', 'Murray Hamilton', 'Brooks West', 'Ken Lynch', 'John Qualen', 'Howard McNear', 'Alexander Campbell', 'Ned Wever', 'Jimmy Conlin', 'Royal Beal']"
0079239,The Great Santini,https://m.media-amazon.com/images/M/MV5BMGQwZjA0ZTgtZTMzYy00Y2FiLWJhZGUtNGI0MzEzYmFhNmZjXkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_FMjpg_UX1000_.jpg,1979,"As he approaches manhood, Ben Meechum struggles to win the approval of his demanding alpha male father, an aggressively competitive, but frustrated Marine pilot.",['Lewis John Carlino'],"['Pat Conroy', 'Lewis John Carlino', 'Herman Raucher']","['Robert Duvall', 'Blythe Danner', ""Michael O'Keefe"", 'Lisa Jane Persky', 'Julie Anne Haddock', 'Brian Andrews', 'Stan Shaw', 'Theresa Merritt', 'David Keith', 'Paul Mantee', 'Michael Strong', 'Bennett James', 'Joe Dorsey', 'David Frankham', 'Jan Stratton', 'Paul Gleason', 'W.K. Stratton', 'Lew Horn']"
0045537,Mallemolen,https://m.media-amazon.com/images/M/MV5BNGUxZmJkZTgtMmI1Ny00Mzg3LWFlY2QtMjNkM2QwZGVhYTQyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_FMjpg_UX1000_.jpg,1953,A pretentiously artistic director is hired for a new Broadway musical and changes it beyond recognition.,['Vincente Minnelli'],"['Betty Comden', 'Adolph Green', 'Norman Corwin']","['Fred Astaire', 'Cyd Charisse', 'Oscar Levant', 'Nanette Fabray', 'Jack Buchanan', 'James Mitchell', 'Robert Gist', 'India Adams', 'Fred Aldrich', 'Richard Alexander', 'Ernest Anderson', 'Barbara Bailey', 'Patsy Bangs', 'Lysa Baugher', 'Mary Bayless', 'Brandon Beach', 'Ralph Beaumont', 'Don Beddoe']"
0047878,Het duivelscomplot,https://m.media-amazon.com/images/M/MV5BMzc2YzE5MzUtYzdkZS00YWU4LTkyYTgtMGUzNWQ3YmZjMzI2XkEyXkFqcGdeQXVyMTk2MzI2Ng@@._V1_FMjpg_UX1000_.jpg,1955,"A police lieutenant is ordered to stop investigating deadly crime boss Mr. Brown because he hasn't been able to get any hard evidence against him. He goes after Brown's girlfriend, who despi... Read all",['Joseph H. Lewis'],['Philip Yordan'],"['Cornel Wilde', 'Richard Conte', 'Jean Wallace', 'Brian Donlevy', 'Robert Middleton', 'Lee Van Cleef', 'Earl Holliman', 'Helen Walker', 'Jay Adler', 'John Hoyt', 'Ted de Corsia', 'Helene Stanton', 'Roy Gordon', 'Whit Bissell', 'Steve Mitchell', 'Baynes Barron', 'James McCallion', 'Tony Michaels']"
0074235,Bound for Glory,https://m.media-amazon.com/images/M/MV5BOWRlMmU0OGUtZjhjMS00YWQ2LWEzNzYtMWYxOWMwNjhkMGVkXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_FMjpg_UX1000_.jpg,1976,The early life of Woody Guthrie as a vagabond folk singer.,['Hal Ashby'],"['Robert Getchell', 'Woody Guthrie']","['David Carradine', 'Ronny Cox', 'Melinda Dillon', 'Gail Strickland', 'John Lehne', 'Ji-Tu Cumbuka', 'Randy Quaid', 'Elizabeth Macey', 'Susan Vaill', 'Sarah Vaill', 'Alexandra Mock', 'Kimberly Mock', 'Miriam Byrd-Nethery', 'Jane Lambert', 'Jan Burrell', 'Lee McLaughlin', 'Ted Gehring', 'Robert Sorrells']"
0120613,A Walk on the Moon,https://m.media-amazon.com/images/M/MV5BMjE4ZTRlN2UtM2IyNS00NTZiLTg0NjYtMDViZTExOTZiZWQyXkEyXkFqcGdeQXVyNzYxNjU1ODQ@._V1_FMjpg_UX1000_.jpg,1999,The world of a young housewife is turned upside down when she has an affair with a free-spirited blouse salesman.,['Tony Goldwyn'],['Pamela Gray'],"['Diane Lane', 'Viggo Mortensen', 'Bobby Boriello', 'Anna Paquin', 'Tovah Feldshuh', 'Liev Schreiber', 'Julie Kavner', 'Stewart Bick', 'Jess Platt', 'Mahée Paiement', 'Star Jasper', 'Ellen David', 'Lisa Bronwyn Moore', 'Victoria Barkoff', 'Tamar Kozlov', 'Lisa Jakub', 'Joe Perrino', 'Jesse Lavendel']"
0119843,Oscar and Lucinda,https://m.media-amazon.com/images/M/MV5BZjUwOTIyMjAtZGQ5My00YmUyLWE0ZWMtOWNkZGNkZjU0OWRmXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_FMjpg_UX1000_.jpg,1997,"In mid-1800s England, Oscar is a young Anglican priest, a misfit and an outcast, but with the soul of an angel. As a boy, even though from a strict Pentecostal family, he felt God told him t... Read all",['Gillian Armstrong'],"['Laura Jones', 'Peter Carey']","['Ralph Fiennes', 'Cate Blanchett', 'Ciarán Hinds', 'Tom Wilkinson', 'Richard Roxburgh', 'Clive Russell', 'Bille Brown', 'Josephine Byrnes', 'Barnaby Kay', 'Barry Otto', 'Linda Bassett', 'Geoffrey Rush', 'Polly Cheshire', 'Gillian Jones', 'Robert Menzies', 'Adam Hayes', 'James Tingey', 'Matyelok Gibbs']"
0080491,Caligula,https://m.media-amazon.com/images/M/MV5BNjRiZmM5NWEtYWVlZC00MzZjLWE4MDEtYjU4YTk1MDg1OGNjXkEyXkFqcGdeQXVyNjc5NjEzNA@@._V1_FMjpg_UX1000_.jpg,1979,"A dramatization of the ascent to Caesar and subsequent reign of Caligula, one of the most notorious leaders of ancient Rome. We see his ambition, his scheming, his perversion and decadence, ... Read all",['Tinto Brass'],"['Gore Vidal', ""Masolino D'Amico"", 'Malcolm McDowell']","['Malcolm McDowell', ""Peter O'Toole"", 'Helen Mirren', 'Teresa Ann Savoy', 'Guido Mannari', 'John Gielgud', 'Giancarlo Badessi', 'Bruno Brive', 'Adriana Asti', 'Leopoldo Trieste', 'Paolo Bonacelli', 'John Steiner', ""Mirella D'Angelo"", 'Rick Parets', 'Paula Mitchell', 'Osiride Pevarello', 'Donato Placido', 'Joss Ackland']"
0080472,Bronco Billy,https://m.media-amazon.com/images/M/MV5BZWIzODlkM2ItZmQ5NS00NmY3LWFlYmEtNTIzYjI4ZWY5ZDVhXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_FMjpg_UX1000_.jpg,1980,"An idealistic, modern-day cowboy struggles to keep his Wild West show afloat in the face of hard luck and waning interest.",['Clint Eastwood'],['Dennis Hackin'],"['Clint Eastwood', 'Sondra Locke', 'Geoffrey Lewis', 'Scatman Crothers', 'Bill McKinney', 'Sam Bottoms', 'Dan Vadis', 'Sierra Pecheur', 'Walter Barnes', 'Woodrow Parfrey', 'Beverlee McKinsey', 'Doug McGrath', 'Hank Worden', 'William Prince', 'Pam Abbas', 'Eyde Byrde', 'Douglas Copsey', 'John Wesley Elliott Jr.']"
0204709,Une liaison pornographique,https://m.media-amazon.com/images/M/MV5BY2JlNjA3NjAtZDhmZS00Yjk3LTkwNzEtNjNiMWY3NWY5ODEyXkEyXkFqcGdeQXVyODgzNDIwODA@._V1_FMjpg_UX1000_.jpg,1999,"A woman puts an ad in a magazine looking for a man to fulfill her fantasy of a stringless, anonymous pornographic affair.",['Frédéric Fonteyne'],['Philippe Blasband'],"['Nathalie Baye', 'Sergi López', 'Jacques Viala', 'Paul Pavel', 'Sylvie Van den Elsen', 'Pierre Gerranio', 'Hervé Sogne', 'Christophe Sermet', 'Denis Simonetta']"
0078446,Up in Smoke,https://m.media-amazon.com/images/M/MV5BZGI0ZWVkNWQtNDMwNy00MTljLTk0ZGUtNmYxMjFhYmJmZTY2XkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_FMjpg_UX1000_.jpg,1978,"Two stoners unknowingly smuggle a van - made entirely of marijuana - from Mexico to L.A., with incompetent Sgt. Stedenko on their trail.","['Lou Adler', 'Tommy Chong']","['Tommy Chong', 'Cheech Marin']","['Cheech Marin', 'Tommy Chong', 'Strother Martin', 'Edie Adams', 'Harold Fong', 'Richard Novo', 'Jane Moder', 'Pam Bille', 'Arthur Roberts', 'Marian Beeler', 'Donald Hotton', 'John Ian Jacobs', 'Christipher Joy', 'Ray Vitte', 'Michael Caldwell', 'José Pulido', 'Ruben Guevara', 'Miguel Murillo']"
0108211,Stalingrad,https://m.media-amazon.com/images/M/MV5BZWQzNjA3OTEtYjhkMS00ZWIzLTkxMjItYWE3ZDM1Nzg3ZDdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_FMjpg_UX1000_.jpg,1993,"The story follows a group of German soldiers, from their Italian R&R in the summer of 1942 to the frozen steppes of Soviet Russia and ending with the battle for Stalingrad.",['Joseph Vilsmaier'],"['Jürgen Büscher', 'Christoph Fromm', 'Johannes Heide']","['Dominique Horwitz', 'Thomas Kretschmann', 'Jochen Nickel', 'Sebastian Rudolph', 'Dana Vávrová', 'Martin Benrath', 'Sylvester Groth', 'Karel Hermánek', 'Heinz Emigholz', 'Ferdinand Schuster', 'Oliver Broumis', 'Dieter Okras', 'Zdenek Vencl', 'Mark Kuhn', 'Thorsten Bolloff', 'Alexander Wachholz', 'J. Alfred Mehnert', 'Ulrike Arnold']"
0119592,Mad City,https://m.media-amazon.com/images/M/MV5BYTVhZmM5OTUtMmZlNC00YzI1LWEwOGYtNWRmYzNhOGQ1YTJkXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_FMjpg_UX1000_.jpg,1997,"A distraught man inadvertently takes a group of children hostage in a museum while a hungry, seasoned reporter tries to resurrect his career covering the story.",['Costa-Gavras'],"['Tom Matthews', 'Eric Williams']","['John Travolta', 'Dustin Hoffman', 'Alan Alda', 'Mia Kirshner', 'Robert Prosky', 'Blythe Danner', 'William Atherton', 'Ted Levine', 'Tammy Lauren', ""William O'Leary"", 'Raymond J. Barry', 'Lucinda Jenney', 'Akosua Busia', 'Ebbe Roe Smith', 'Bingwa', 'Chris Byrne', 'Bobby Brewer', 'Max Becker']"
0115493,Alaska,https://m.media-amazon.com/images/M/MV5BN2Y5OGE3OGMtMWQwMi00ODMxLTllZDMtMTk4NGFiYjA0NmI4XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_FMjpg_UX1000_.jpg,1996,"While searching for their missing father in the mountains of Alaska, two siblings come across a baby polar bear on the run from a pair of poachers.",['Fraser C. Heston'],"['Andy Burg', 'Scott Myers']","['Thora Birch', 'Vincent Kartheiser', 'Dirk Benedict', 'Charlton Heston', 'Duncan Fraser', 'Gordon Tootoosis', 'Ben Cardinal', 'Ryan Kent', 'Don S. Davis', 'Dolly Madsen', 'Stephen E. Miller', 'Byron Chief-Moon', 'Kristin Lehman', 'Adrien Dorval', 'Ed Gale', 'Mark McCracken', 'Agee']"
0089731,One Magic Christmas,https://m.media-amazon.com/images/M/MV5BOGE0NWRkNTUtMTliMi00OGY4LWFhODUtYzUzZTVmYWRkZmYzXkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_FMjpg_UX1000_.jpg,1985,"An angel must show a mother the true meaning of Christmas. It's not just presents and materialistic things, but the people she cares about too.",['Phillip Borsos'],"['Thomas Meehan', 'Phillip Borsos', 'Barry Healey']","['Mary Steenburgen', 'Gary Basaraba', 'Harry Dean Stanton', 'Arthur Hill', 'Elisabeth Harnois', 'Robbie Magwood', 'Michelle Meyrink', 'Elias Koteas', 'Wayne Robson', 'Jan Rubes', 'Sarah Polley', 'Graham Jarvis', 'Timothy Webber', 'Joy Thompson', 'John Friesen', 'Debra McGrath', 'Julie Beaulieu', 'Geremy Dingle']"
0081207,My Bodyguard,https://m.media-amazon.com/images/M/MV5BZmRhNDNkNGItODAzZC00OWFkLWE4MDAtMWIzMDlmNzQwZDNiXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_FMjpg_UX1000_.jpg,1980,"When a boy comes to a new school and gets harassed by a bully, he acquires the services of the school's most feared kid as a bodyguard.",['Tony Bill'],['Alan Ormsby'],"['Chris Makepeace', 'Adam Baldwin', 'Matt Dillon', 'Paul Quandt', 'Hank Salas', 'Joan Cusack', 'Dean R. Miller', 'Tim Reyna', 'Richard Bradley', 'Denise Baske', 'Vicky Nelson', 'Tom Rielly', 'Paul Charbonneau', 'Laura Salenger', 'Bert Hoddinott', 'Cindy Russ', 'Laurie McEathron', 'Lori Mandell']"
0119640,McHale's Navy,https://m.media-amazon.com/images/M/MV5BMmU2NjcwYmMtZmZhYy00NjQ0LTkyZTktM2EwMWU2M2Y3ZmI4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_FMjpg_UX1000_.jpg,1997,"A retired Navy officer returns to active duty, along with a group of misfit sailors, to battle his former nemesis.",['Bryan Spicer'],"['Peter Crabbe', 'Andy Rose']","['Tom Arnold', 'Dean Stockwell', 'Ernest Borgnine', 'Debra Messing', 'David Alan Grier', 'Tim Curry', 'Bruce Campbell', 'French Stewart', 'Danton Stone', 'Brian Haley', 'Henry Cho', 'Anthony Jesse Cruz', 'Honorato Magaloni', 'Guillermo Ríos', 'Eduardo López Rojas', 'Tom Ayers', 'Scott Cleverdon', 'Robert Schuch']"
0088707,American Flyers,https://m.media-amazon.com/images/M/MV5BN2ZmMTc2YzYtYjQ1OC00NTgxLTg1ZmUtODIwYzg4ZTEyNWM3XkEyXkFqcGdeQXVyMzU4Nzk4MDI@._V1_FMjpg_UX1000_.jpg,1985,"Marcus takes his kid brother, David, with him for a physical test and a brain scan, suspecting cerebral aneurysm like their dad died of. They head off on bikes for the big Rockies bike race ... Read all",['John Badham'],['Steve Tesich'],"['Kevin Costner', 'David Marshall Grant', 'Rae Dawn Chong', 'Alexandra Paul', 'Janice Rule', 'Luca Bercovici', 'Robert Townsend', 'John Amos', 'Doi Johnson', 'John Garber', 'Jennifer Grey', 'James Terry', 'Jessica Nelson', 'Tom Lawrence', 'Brian Drebber', 'Judith Jordan', 'Katherine Kriss', 'Jan Speck']"
0119214,Gone Fishin',https://m.media-amazon.com/images/M/MV5BZmFlMWMwYmUtMGEwNS00ZWVlLTlkNjctYTQ4NWUxMTIxOTg5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_FMjpg_UX1000_.jpg,1997,Two lifelong fishing buddies must overcome a series of obstacles to enjoy their ultimate fishing trip.,['Christopher Cain'],"['Jill Mazursky', 'J.J. Abrams']","['Joe Pesci', 'Danny Glover', 'Rosanna Arquette', 'Lynn Whitfield', 'Willie Nelson', 'Nick Brimble', 'Gary Grubbs', 'Carol Kane', 'Edythe Davis', 'Jenna Bari', 'Samantha Brown', 'Jeff DiLucca', ""Jamil Akim O'Quinn"", 'Frankie Nasso', 'Raynor Scheine', 'Robyn Hackett', 'James R. Greene', 'Steve Wise']"
0138414,Edge of Seventeen,https://m.media-amazon.com/images/M/MV5BYjVjODNkYzgtZjI3NS00Zjk1LTk3YjYtNTI4ZTU4MDMwNzQ2XkEyXkFqcGdeQXVyMTUyNjc3NDQ4._V1_FMjpg_UX1000_.jpg,12,A teenager copes with his sexuality on the last day of school in 1984. It shows him coping with being gay and being with friends.,['David Moreton'],['Todd Stephens'],"['Chris Stafford', 'Tina Holmes', 'Andersen Gabrych', 'Stephanie McVay', 'Lea DeLaria', 'John Eby', 'Antonio Carriero', 'Jason Lockhart', 'Tony Maietta', 'Jeff Fryer', 'Kevin Joseph Kelly', 'Mark Gates', 'Stevie Reese Desmond', 'Barbie Marie', 'Craig H. Shepherd', 'Doug Million', 'Clay Van Sickle', 'Jason Griffith']"
0082250,Death Wish II,https://m.media-amazon.com/images/M/MV5BNDEzMTNiNjEtNTEyOS00NjJmLTg4NDEtZjEyODg0NWM3MmJhXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_FMjpg_UX1000_.jpg,1982,"Architect Paul Kersey once again becomes a vigilante when he tries to find the five street punks who murdered his daughter and housekeeper, this time on the dark streets of Los Angeles.",['Michael Winner'],"['David Engelbach', 'Brian Garfield', 'Michael Winner']","['Charles Bronson', 'Jill Ireland', 'Vincent Gardenia', 'J.D. Cannon', 'Anthony Franciosa', 'Ben Frank', 'Robin Sherwood', 'Silvana Gallardo', 'Robert F. Lyons', 'Michael Prince', 'Drew Snyder', 'Paul Lambert', 'Thomas F. Duffy', 'Kevyn Major Howard', 'Stuart K. Robinson', 'Laurence Fishburne', 'E. Lamont Johnson', 'Paul Comi']"
0089003,Death Wish 3,https://m.media-amazon.com/images/M/MV5BYzYzM2RhZDktZmQ1Yi00YjdjLTk1OTMtZjI5ZGM1YTlmMDMzXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_FMjpg_UX1000_.jpg,1985,Architect/vigilante Paul Kersey arrives back in New York City and is forcibly recruited by a crooked police chief to fight street crime caused by a large gang terrorizing the neighborhoods.,['Michael Winner'],"['Don Jakoby', 'Brian Garfield']","['Charles Bronson', 'Deborah Raffin', 'Ed Lauter', 'Martin Balsam', ""Gavan O'Herlihy"", 'Kirk Taylor', 'Alex Winter', 'Tony Spiridakis', 'Ricco Ross', 'Tony Britts', 'David Crean', 'Nelson Fernandez', 'Alan Cooke', 'Bob Lee Dysinger', 'Topo Grajeda', 'Barbie Wilde', 'Ron Hayes', 'Jerry Phillips']"
0092857,Death Wish 4: The Crackdown,https://m.media-amazon.com/images/M/MV5BOGQxMjc1OWQtZWU4Mi00N2U4LWE4NzUtNzY3OGU1NTRhYTY5XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_FMjpg_UX1000_.jpg,1987,Architect/vigilante Paul Kersey takes on the members of a vicious Los Angeles drug cartel to stop the flow of drugs after his girlfriend's daughter dies from an overdose.,['J. Lee Thompson'],"['Brian Garfield', 'Gail Morgan Hickman']","['Charles Bronson', 'Kay Lenz', 'John P. Ryan', 'Perry Lopez', 'George Dickerson', 'Soon-Tek Oh', 'Dana Barron', 'Jesse Dabson', 'Peter Sherayko', 'James Purcell', 'Michael Russo', 'Danny Trejo', 'Daniel Sabia', 'Mike Moroff', 'Dan Ferro', 'Tom Everett', 'David Fonteno', 'Michael Wise']"
0109578,Death Wish V: The Face of Death,https://m.media-amazon.com/images/M/MV5BZTViYzMxMGItYzJlNC00MTc3LWI0MTAtNGM5NTJlMjUzODQ2L2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_FMjpg_UX1000_.jpg,1994,"Paul Kersey is back at working vigilante justice when his fiancée, Olivia, has her business threatened by mobsters.",['Allan A. Goldstein'],"['Brian Garfield', 'Michael Colleary', 'Allan A. Goldstein']","['Charles Bronson', 'Lesley-Anne Down', 'Michael Parks', 'Chuck Shamata', 'Kevin Lund', 'Robert Joy', 'Saul Rubinek', 'Miguel Sandoval', 'Kenneth Welsh', 'Lisa Inouye', 'Erica Fairfield', 'Jefferson Mappin', 'Michael Dunston', 'Claire Rankin', 'Sharolyn Sparrow', 'Anna Starnino', 'Elena Kudaba', 'Andrea Mann']"
0174852,The Last Days,https://m.media-amazon.com/images/M/MV5BY2YwYWFjNjYtNGE0OC00ZWZmLTljNDAtY2M4NDJkY2M0MjQ4XkEyXkFqcGdeQXVyNDE4MTMzNw@@._V1_FMjpg_UX1000_.jpg,12,"In late 1944, even as they faced imminent defeat, the Nazis expended enormous resources to kill or deport over 425,000 Jews during the ""cleansing"" of Hungary. This Oscar-winning documentary,... Read all",['James Moll'],[],"['Bill Basch', 'Martin Basch', 'Randolph Braham', 'Alice Lok Cahana', 'Michael Cahana', 'Warren Dunn', 'Bernard Firestone', 'Renee Firestone', 'Dario Gabbai', 'Tom Lantos', 'Katsugo Miho', 'Hans Münch', 'Paul Parks', 'Irene Zisblatt', 'Robin Zisblatt', 'Karl Bodenschatz', 'Arno Breker', 'Hans Frank']"
0109676,Drop Zone,https://m.media-amazon.com/images/M/MV5BNGUyMWNjNGYtZmNhNS00MGQxLTlmYmMtNDE0NDhhNDk3ZTgxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_FMjpg_UX1000_.jpg,1994,A tough cop teams up with a professional skydiver to capture a renegade computer hacker on the run from the law.,['John Badham'],"['Tony Griffin', 'Guy Manos', 'Peter Barsocchini']","['Wesley Snipes', 'Gary Busey', 'Yancy Butler', 'Michael Jeter', 'Corin Nemec', 'Kyle Secor', 'Luca Bercovici', 'Malcolm-Jamal Warner', 'Rex Linn', 'Grace Zabriskie', 'Robert LaSardo', 'Sam Hennings', 'Claire Stansfield', 'Mickey Jones', 'Andy Romano', 'Rick Zieff', 'Clark Johnson', 'Charles Boswell']"
0090274,Volunteers,https://m.media-amazon.com/images/M/MV5BNmM4ZTRjNDItMDc4Mi00ZjVhLWFhMGYtYTBmNzlkMWQxOTkxL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_FMjpg_UX1000_.jpg,1985,"1962, after Yale graduation, womanizing Lawrence flees a gambling debt that his rich dad won't pay. He takes his roomie's place as Peace Corps Volunteer in Thai Golden Triangle with 2 other ... Read all",['Nicholas Meyer'],"['Ken Levine', 'David Isaacs', 'Keith Critchlow']","['Tom Hanks', 'John Candy', 'Rita Wilson', 'Tim Thomerson', 'Gedde Watanabe', 'George Plimpton', 'Ernest Harada', 'Allan Arbus', 'Xander Berkeley', 'Ji-Tu Cumbuka', 'Guillermo Río', 'Jacqueline Evans', 'Pamela Gual', 'Philip Guilmant', 'Chick Hearn', 'Virginia Kiser', 'Clyde Kusatsu', 'Jude Mussetter']"
0092666,Blind Date,https://m.media-amazon.com/images/M/MV5BYWJhNDA4ZDItMTFiMS00YjAwLThiZDctYWEwNTBlMWQ3NTU0XkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_FMjpg_UX1000_.jpg,1987,"A workaholic needs a date for a dinner with new important clientele, but who his brother sets him up with could lead to disaster.",['Blake Edwards'],"['Dale Launer', 'Blake Edwards', 'Leslie Dixon']","['Kim Basinger', 'Bruce Willis', 'John Larroquette', 'William Daniels', 'George Coe', 'Mark Blum', 'Phil Hartman', 'Stephanie Faracy', 'Alice Hirson', 'Graham Stark', 'Joyce Van Patten', 'Jeannie Elias', 'Herb Tanney', 'Georgann Johnson', 'Sab Shimono', 'Momo Yashima', 'Armin Shimerman', 'Brian George']"
0047977,Davy Crockett: King of the Wild Frontier,https://m.media-amazon.com/images/M/MV5BZWY3MGVmM2YtYzkzYy00MjNmLTljMDctNDc5ZWUyNTM2OWU0XkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_FMjpg_UX1000_.jpg,1955,"American frontiersman Davy Crockett fights in the Creek Indian War, is elected to the U.S. Congress and fights for Texas at the Alamo.",['Norman Foster'],['Thomas W. Blackburn'],"['Fess Parker', 'Buddy Ebsen', 'Basil Ruysdael', 'Hans Conried', 'William Bakewell', 'Kenneth Tobey', 'Pat Hogan', 'Helene Stanley', 'Nick Cravat', 'Don Megowan', 'Mike Mazurki', 'Jeff Thompson', 'Henry Joyner', 'Campbell Brown', 'Robert Booth', 'Eugene Brindel', 'Benjamin Hornbuckle', 'Jim Maddux']"
0109021,8 Seconds,https://m.media-amazon.com/images/M/MV5BYjY4Nzk5NzItYjAyNy00NzgwLTgwMTQtMTM4MDkyOTk0ODFjXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_FMjpg_UX1000_.jpg,1994,"This movie chronicles the life of Lane Frost, 1987 PRCA Bull Riding World Champion, his marriage and his friendships with Tuff Hedeman (three-time World Champion) and Cody Lambert.",['John G. Avildsen'],['Monte Merrick'],"['Luke Perry', 'Stephen Baldwin', 'James Rebhorn', 'Cameron Finley', 'Carrie Snodgress', 'Dustin Mayfield', 'Clyde Frost', 'Elsie Frost', 'Red Mitchell', 'Gabriel Folse', 'Joe Stevens', 'Clint Burkey', 'Cynthia Geary', 'Ronnie Claire Edwards', 'John Swasey', 'Jim Gough', 'Mike Hammes', 'Jonathan Joss']"
